,7,9,11,13,15
3303,199,199,199,199,199
3304,199,199,199,199,199
3305,199,199,199,199,199
3306,199,199,199,199,199
3307,69,199,199,199,199
3308,199,199,199,199,199
3309,199,199,199,199,199
3310,199,199,199,199,199
3311,199,199,199,199,199
3312,199,199,199,199,199
3313,199,80,199,199,199
3314,199,199,199,199,199
3315,199,199,199,199,199
3316,199,199,199,199,199
3317,199,199,199,199,199
3318,199,12,199,199,199
3319,199,199,199,199,199
3320,199,199,199,199,199
3321,199,199,199,199,199
3322,162,52,199,199,199
3323,199,199,199,199,199
3324,199,199,199,199,199
3325,199,199,199,199,199
3326,159,199,199,199,199
3327,199,199,199,199,199
3328,7,199,199,199,199
3329,199,199,199,199,199
3330,199,199,199,199,199
3331,132,199,199,199,199
3332,199,199,199,199,199
3333,199,199,199,199,199
3334,199,199,199,199,199
3335,199,199,199,199,199
3336,199,199,199,199,199
3337,18,199,199,199,199
3338,199,199,199,199,199
3339,199,199,199,199,199
3340,199,199,199,199,199
3341,199,199,199,199,199
3342,199,199,199,199,199
3343,199,199,199,199,199
3344,145,199,199,199,199
3345,199,199,199,199,199
3346,199,199,199,199,199
3347,199,199,199,199,199
3348,199,199,199,199,199
3349,199,199,199,199,199
3350,90,199,199,199,199
3351,199,199,199,199,199
3352,199,199,199,199,199
3353,199,199,199,199,199
3354,199,199,199,199,199
3355,199,199,199,199,199
3356,4,199,199,199,199
3357,199,199,199,199,199
3358,199,199,199,199,199
3359,74,199,199,199,199
3360,199,199,199,199,199
3361,199,199,199,199,199
3362,199,199,199,199,199
3363,199,199,199,199,199
3364,199,199,199,199,199
3365,199,199,199,199,199
3366,199,199,199,199,199
3367,199,199,199,199,199
3368,199,199,199,199,199
3369,199,199,199,199,199
3370,199,199,199,199,199
3371,47,199,199,199,199
3372,199,199,199,199,199
3373,199,199,199,199,199
3374,199,199,199,199,199
3375,199,199,199,199,199
3376,123,199,199,199,199
3377,199,199,199,199,199
3378,156,199,199,199,199
3379,199,199,199,199,199
3380,199,199,199,199,199
3381,199,199,199,199,199
3382,156,199,199,199,199
3383,199,199,199,199,199
3384,199,199,199,199,199
3385,199,199,199,199,199
3386,199,199,199,199,199
3387,199,199,199,199,199
3388,199,199,199,199,199
3389,67,199,199,199,199
3390,102,199,199,199,199
3391,35,199,199,199,199
3392,199,199,199,199,199
3393,199,199,199,199,199
3394,199,199,199,199,199
3395,199,199,199,199,199
3396,199,199,199,199,199
3397,199,199,199,199,199
3398,199,199,199,199,199
3399,199,199,199,199,199
3400,199,199,199,199,199
3401,199,199,199,199,199
3402,199,199,199,199,199
3403,199,199,199,199,199
3404,199,199,199,199,199
3405,174,199,199,199,196
3406,199,199,199,199,199
3407,199,199,199,199,199
3408,199,199,199,199,199
3409,199,199,199,199,199
3410,199,199,199,199,199
3411,199,199,199,199,199
3412,199,199,199,199,199
3413,199,199,199,199,199
3414,199,199,199,199,199
3415,199,199,199,199,199
3416,55,199,199,199,199
3417,199,199,199,199,199
3418,60,199,199,199,199
3419,199,199,199,199,199
3420,199,199,199,199,199
3421,199,199,199,199,199
3422,199,199,199,199,199
3423,199,199,199,199,199
3424,199,199,199,199,199
3425,199,199,199,199,199
3426,123,199,199,199,199
3427,199,199,199,199,199
3428,199,199,199,199,199
3429,199,199,199,199,199
3430,199,199,199,199,199
3431,199,199,199,199,199
3432,199,199,199,199,199
3433,199,199,199,199,199
3434,199,199,199,199,199
3435,199,199,199,199,199
3436,199,199,199,199,199
3437,199,199,199,199,199
3438,199,199,199,199,199
3439,199,199,199,199,199
3440,199,199,199,199,199
3441,199,199,199,199,199
3442,199,199,199,199,199
3443,199,199,199,199,199
3444,199,182,199,199,199
3445,199,199,199,199,199
3446,199,199,199,199,199
3447,199,199,199,199,199
3448,199,199,199,199,199
3449,199,27,199,199,199
3450,199,199,199,199,199
3451,199,199,199,199,199
3452,199,199,199,199,199
3453,199,59,199,199,199
3454,139,199,199,199,199
3455,199,199,199,199,199
3456,199,199,199,199,199
3457,199,199,199,199,199
3458,199,199,199,199,199
3459,199,199,199,199,199
3460,199,199,199,199,199
3461,199,199,199,199,199
3462,199,199,199,199,199
3463,42,17,199,199,199
3464,199,199,199,199,199
3465,199,199,199,199,199
3466,199,199,199,199,199
3467,199,199,199,199,199
3468,199,199,199,199,199
3469,199,199,199,199,199
3470,199,199,199,199,199
3471,199,199,199,199,199
3472,199,199,199,199,199
3473,199,199,199,199,199
3474,199,199,199,199,199
3475,7,199,199,199,199
3476,199,199,199,199,199
3477,109,199,199,199,199
3478,199,199,199,199,199
3479,199,199,199,199,199
3480,135,199,199,199,199
3481,28,199,199,199,199
3482,199,199,199,199,199
3483,199,199,199,199,199
3484,199,199,199,199,199
3485,199,199,199,199,199
3486,199,199,199,199,199
3487,199,199,199,199,199
3488,199,199,199,199,199
3489,16,199,199,199,199
3490,199,199,199,199,199
3491,199,199,199,199,199
3492,199,199,199,199,199
3493,199,199,199,199,199
3494,199,199,199,199,199
3495,199,199,199,199,199
3496,199,199,199,199,199
3497,199,95,199,199,199
3498,199,199,199,199,199
3499,160,199,199,199,199
3500,199,199,199,199,199
3501,146,199,199,199,199
3502,199,199,199,199,199
3503,199,199,199,199,199
3504,199,199,199,199,199
3505,199,199,199,199,199
3506,199,199,199,199,199
3507,199,199,199,199,199
3508,126,116,199,199,199
3509,199,199,199,199,199
3510,199,199,199,199,199
3511,199,199,199,199,199
3512,199,199,199,199,199
3513,199,199,199,199,199
3514,199,199,199,199,199
3515,199,199,199,199,199
3516,199,199,199,199,199
3517,199,199,199,199,199
3518,199,199,199,199,199
3519,199,199,199,199,199
3520,199,199,199,199,199
3521,18,199,199,199,199
3522,199,199,199,199,199
3523,86,199,199,199,199
3524,199,199,199,199,199
3525,199,199,199,199,199
3526,199,33,199,199,199
3527,199,199,199,199,199
3528,199,199,199,199,199
3529,68,199,199,199,199
3530,199,199,199,199,199
3531,199,199,199,199,199
3532,199,199,199,199,199
3533,199,199,199,199,199
3534,199,199,199,199,199
3535,199,199,199,199,199
3536,199,199,199,199,199
3537,2,199,199,199,199
3538,199,199,199,199,199
3539,165,199,199,199,199
3540,199,199,199,199,199
3541,199,199,199,199,199
3542,199,199,199,199,199
3543,199,199,199,199,199
3544,199,199,199,199,199
3545,199,199,199,199,199
3546,199,199,199,199,199
3547,199,199,199,199,199
3548,199,199,199,199,199
3549,199,199,199,199,199
3550,199,199,199,199,199
3551,199,199,199,199,199
3552,199,199,199,199,199
3553,199,199,199,199,199
3554,199,199,199,199,199
3555,199,199,199,199,199
3556,199,199,199,199,199
3557,134,199,199,199,199
3558,199,199,199,199,199
3559,199,199,199,199,199
3560,199,199,199,199,199
3561,22,199,199,199,199
3562,199,199,199,199,199
3563,199,199,199,199,199
3564,199,199,199,199,199
3565,199,199,135,199,199
3566,199,199,199,199,199
3567,199,199,199,199,199
3568,199,199,199,199,199
3569,199,199,199,199,199
3570,199,199,199,199,199
3571,199,199,199,199,199
3572,199,199,199,199,199
3573,199,199,199,199,199
3574,82,199,199,199,199
3575,199,199,199,199,199
3576,82,199,199,199,199
3577,199,199,199,199,199
3578,199,199,199,199,199
3579,199,199,199,199,199
3580,199,199,199,199,199
3581,199,199,199,199,199
3582,199,199,199,199,199
3583,199,199,199,199,199
3584,199,199,199,199,199
3585,199,199,199,199,199
3586,28,199,199,199,199
3587,199,199,199,199,199
3588,199,199,199,199,199
3589,199,199,199,199,199
3590,77,199,199,199,199
3591,199,199,199,199,199
3592,56,199,199,199,199
3593,199,10,199,199,199
3594,199,199,199,199,199
3595,199,199,199,199,199
3596,140,199,199,199,199
3597,199,199,199,199,199
3598,199,199,199,199,199
3599,199,199,199,199,199
3600,199,199,199,199,199
3601,199,199,199,199,199
3602,199,199,199,199,199
3603,199,199,199,199,199
3604,199,199,199,199,199
3605,199,199,199,199,199
3606,199,199,199,199,199
3607,199,199,199,199,199
3608,199,199,199,199,199
3609,199,199,199,199,199
3610,199,199,199,199,199
3611,199,199,199,199,199
3612,199,199,199,199,199
3613,199,199,199,199,199
3614,199,199,199,199,199
3615,90,199,199,199,199
3616,37,199,199,199,199
3617,199,199,199,199,199
3618,199,199,199,199,199
3619,199,199,199,199,199
3620,199,199,199,199,199
3621,26,199,199,199,199
3622,199,43,199,199,199
3623,199,199,199,199,199
3624,199,199,199,199,199
3625,199,199,199,199,199
3626,199,199,199,199,199
3627,199,199,199,199,199
3628,199,199,199,199,199
3629,199,199,199,199,199
3630,199,199,199,199,199
3631,199,199,199,199,199
3632,199,199,199,199,199
3633,199,199,199,199,199
3634,199,199,199,199,199
3635,199,199,199,199,199
3636,199,199,199,199,199
3637,199,199,199,199,199
3638,199,199,199,199,199
3639,199,199,199,199,199
3640,199,199,199,199,199
3641,199,199,199,199,199
3642,199,199,199,199,199
3643,199,199,199,199,199
3644,199,199,199,199,199
3645,199,199,199,199,199
3646,199,199,199,199,199
3647,199,199,199,199,199
3648,199,199,199,199,199
3649,199,199,199,199,199
3650,23,199,199,199,199
3651,199,199,199,199,199
3652,98,199,199,199,199
3653,107,199,199,199,199
3654,199,199,199,199,199
3655,97,199,199,199,199
3656,199,199,51,199,199
3657,63,199,199,199,199
3658,199,199,199,199,199
3659,199,199,199,199,199
3660,199,199,199,199,199
3661,12,199,199,199,199
3662,199,199,199,199,199
3663,199,199,199,199,199
3664,199,199,199,199,199
3665,39,199,199,199,199
3666,34,199,199,199,199
3667,199,199,199,199,199
3668,199,199,199,199,199
3669,199,199,199,199,199
3670,199,199,199,199,199
3671,199,199,199,199,199
3672,199,199,199,199,199
3673,199,199,199,199,199
3674,199,199,199,199,199
3675,199,199,199,199,199
3676,199,199,199,199,199
3677,199,199,199,199,199
3678,199,199,199,199,199
3679,199,199,199,199,199
3680,199,199,199,199,199
3681,199,199,199,199,199
3682,199,199,199,199,199
3683,199,199,199,199,199
3684,199,199,199,199,199
3685,199,199,199,199,199
3686,199,199,199,199,199
3687,199,199,199,199,199
3688,26,87,199,199,199
3689,111,199,199,199,199
3690,199,199,199,199,199
3691,9,199,199,199,199
3692,199,199,199,199,199
3693,199,50,199,199,199
3694,199,199,199,199,199
3695,199,199,199,199,199
3696,199,199,199,199,199
3697,36,199,199,199,199
3698,8,199,199,199,199
3699,199,199,199,199,199
3700,199,199,199,199,199
3701,199,199,199,199,199
3702,199,199,199,199,199
3703,199,199,199,199,199
3704,199,199,199,199,199
3705,199,199,199,199,199
3706,105,199,199,199,199
3707,199,199,199,199,199
3708,199,199,199,199,199
3709,199,199,199,199,199
3710,199,199,199,199,199
3711,199,199,199,199,199
3712,199,199,199,199,199
3713,199,199,199,199,199
3714,199,199,199,199,199
3715,199,199,199,199,199
3716,199,199,199,199,199
3717,199,199,199,199,199
3718,199,199,199,199,199
3719,199,199,199,199,199
3720,199,199,199,199,199
3721,199,199,199,199,199
3722,21,199,199,199,199
3723,131,199,199,199,199
3724,199,199,199,199,199
3725,199,199,199,199,199
3726,199,199,199,199,199
3727,70,199,199,199,199
3728,199,199,199,199,199
3729,131,199,199,199,199
3730,199,199,199,199,199
3731,108,199,199,199,199
3732,199,199,199,199,199
3733,199,199,199,199,199
3734,199,199,199,199,199
3735,163,199,199,199,199
3736,149,199,199,199,199
3737,199,199,199,199,199
3738,199,199,199,199,199
3739,199,199,199,199,199
3740,199,199,199,199,199
3741,199,199,199,199,199
3742,20,199,199,199,199
3743,199,199,199,199,199
3744,199,199,199,199,199
3745,199,199,199,199,199
3746,199,199,199,199,199
3747,199,199,199,199,199
3748,199,199,199,199,199
3749,199,199,199,199,199
3750,161,199,199,199,199
3751,128,199,199,199,199
3752,199,199,199,199,199
3753,102,199,199,199,199
3754,199,199,199,199,199
3755,199,199,199,199,199
3756,199,199,199,199,199
3757,199,199,199,199,199
3758,199,199,199,199,199
3759,199,199,199,199,199
3760,199,199,199,199,199
3761,199,199,106,199,199
3762,199,199,199,199,199
3763,199,199,199,199,199
3764,199,199,199,199,199
3765,47,9,199,199,199
3766,120,199,199,199,199
3767,199,199,199,199,199
3768,59,199,199,199,199
3769,199,199,199,199,199
3770,199,199,199,199,199
3771,199,199,199,199,199
3772,199,199,199,199,199
3773,199,199,199,199,199
3774,199,199,199,199,199
3775,199,199,199,199,199
3776,199,199,199,199,199
3777,199,199,199,199,199
3778,96,83,199,199,199
3779,199,199,199,199,199
3780,199,142,199,199,199
3781,199,199,199,199,199
3782,199,199,199,199,199
3783,199,199,199,199,199
3784,199,199,199,199,199
3785,199,199,199,199,199
3786,199,199,199,199,199
3787,199,199,199,199,199
3788,119,199,199,199,199
3789,199,199,199,199,199
3790,199,199,199,199,199
3791,199,199,199,199,199
3792,5,199,199,199,199
3793,199,199,199,199,199
3794,105,199,199,199,199
3795,199,199,199,199,199
3796,199,199,199,199,199
3797,158,199,199,199,199
3798,199,199,199,199,199
3799,199,199,199,199,199
3800,199,199,199,199,199
3801,199,199,199,199,199
3802,199,199,199,199,199
3803,199,199,199,199,199
3804,199,199,199,199,199
3805,199,199,199,199,199
3806,26,199,199,199,199
3807,199,199,199,199,199
3808,199,199,199,199,199
3809,199,199,199,199,199
3810,199,199,199,199,199
3811,162,199,199,199,199
3812,199,199,199,199,199
3813,199,199,199,199,199
3814,199,199,199,199,199
3815,199,199,199,199,199
3816,199,199,199,199,199
3817,185,199,199,199,199
3818,199,199,199,199,199
3819,9,199,199,199,199
3820,199,199,199,199,199
3821,149,199,199,199,199
3822,137,199,199,199,199
3823,199,199,199,199,199
3824,199,199,199,199,199
3825,199,199,199,199,199
3826,199,199,199,199,199
3827,199,199,199,199,199
3828,199,82,199,199,199
3829,199,199,199,199,199
3830,199,199,199,199,199
3831,199,199,199,199,199
3832,199,199,199,199,199
3833,199,199,199,199,199
3834,199,199,199,199,199
3835,199,168,199,199,199
3836,199,199,199,199,199
3837,199,199,199,199,199
3838,199,199,199,199,199
3839,199,199,199,199,199
3840,57,199,199,199,199
3841,199,199,199,199,199
3842,199,199,199,199,199
3843,199,199,199,199,199
3844,199,199,199,199,199
3845,166,199,199,199,199
3846,199,199,199,199,199
3847,199,199,83,199,199
3848,199,199,199,199,199
3849,199,199,199,199,199
3850,199,199,199,199,199
3851,199,199,199,199,199
3852,199,199,199,199,199
3853,199,199,199,199,199
3854,33,30,199,199,199
3855,199,199,199,199,199
3856,199,199,199,199,199
3857,199,199,199,199,199
3858,199,199,199,199,199
3859,199,199,199,199,199
3860,199,199,199,199,199
3861,199,199,199,199,199
3862,199,199,199,199,199
3863,10,199,199,199,199
3864,199,199,199,199,199
3865,199,199,199,199,199
3866,199,199,199,199,199
3867,23,199,199,199,199
3868,199,199,199,199,199
3869,199,199,199,199,199
3870,199,199,199,199,199
3871,199,199,199,199,199
3872,199,199,199,199,199
3873,199,199,199,199,199
3874,199,199,199,199,199
3875,199,199,199,199,199
3876,199,199,199,199,199
3877,199,199,199,199,199
3878,8,199,199,199,199
3879,40,199,199,199,199
3880,199,199,199,199,199
3881,199,199,199,199,199
3882,199,199,199,199,199
3883,199,199,199,19,199
3884,199,199,199,199,199
3885,199,199,199,199,199
3886,28,199,199,199,199
3887,43,199,199,199,199
3888,30,199,199,199,199
3889,199,199,199,199,199
3890,199,199,199,199,199
3891,199,199,199,199,199
3892,199,199,199,199,199
3893,199,199,199,199,199
3894,199,199,199,199,199
3895,199,199,199,199,199
3896,199,199,199,199,199
3897,199,199,199,199,199
3898,199,199,199,199,199
3899,168,199,199,199,199
3900,199,199,199,199,199
3901,199,199,199,199,199
3902,5,199,199,199,199
3903,199,199,199,199,199
3904,199,199,199,199,199
3905,199,199,199,199,199
3906,150,199,199,199,199
3907,199,199,199,199,199
3908,199,199,199,199,199
3909,199,199,199,199,199
3910,199,199,199,199,199
3911,199,199,199,199,199
3912,199,85,199,199,199
3913,97,71,199,199,199
3914,199,199,199,199,199
3915,199,199,199,199,199
3916,43,199,199,199,199
3917,199,199,199,199,199
3918,199,199,199,199,199
3919,199,199,199,199,199
3920,199,199,199,199,199
3921,75,199,199,199,199
3922,199,199,199,199,199
3923,199,199,199,199,199
3924,199,199,199,199,199
3925,199,199,199,199,199
3926,199,199,199,199,199
3927,199,199,199,199,199
3928,199,199,199,199,199
3929,54,199,199,199,199
3930,199,199,199,199,199
3931,199,199,199,199,199
3932,199,199,199,199,199
3933,199,84,199,199,199
3934,199,199,199,199,199
3935,199,199,199,199,199
3936,199,199,199,199,199
3937,199,199,199,199,199
3938,199,199,199,199,199
3939,199,199,199,199,199
3940,199,199,199,199,199
3941,199,199,199,199,199
3942,199,199,199,199,199
3943,20,199,199,199,199
3944,3,199,199,199,199
3945,199,199,199,199,199
3946,199,199,199,199,199
3947,64,199,199,199,199
3948,199,199,199,199,199
3949,199,199,199,199,199
3950,199,199,199,199,199
3951,199,199,199,199,199
3952,199,199,199,199,199
3953,170,199,199,199,199
3954,199,131,199,199,199
3955,199,199,199,199,199
3956,199,199,199,199,199
3957,199,199,199,199,177
3958,199,199,199,199,199
3959,199,199,199,199,199
3960,199,199,199,199,199
3961,199,199,199,199,199
3962,199,199,199,199,199
3963,199,199,199,199,199
3964,199,199,199,199,199
3965,199,199,199,199,199
3966,199,199,199,199,199
3967,199,199,199,199,199
3968,199,199,199,199,199
3969,199,199,199,199,199
3970,199,199,199,199,199
3971,199,199,199,199,199
3972,199,199,199,199,199
3973,23,199,199,199,199
3974,199,199,199,199,199
3975,199,199,199,199,199
3976,199,199,199,199,199
3977,199,199,199,199,199
3978,199,199,199,199,199
3979,199,199,199,199,199
3980,199,199,199,199,199
3981,199,56,199,199,199
3982,199,199,199,199,199
3983,199,199,199,199,199
3984,64,199,199,199,199
3985,199,199,199,199,199
3986,199,199,199,199,199
3987,199,199,199,199,199
3988,52,199,199,199,199
3989,199,199,199,199,199
3990,199,199,199,199,199
3991,199,199,199,199,199
3992,199,199,199,199,199
3993,171,199,199,199,199
3994,199,199,199,199,199
3995,199,199,199,199,199
3996,199,199,199,199,199
3997,199,199,4,199,199
3998,199,199,199,199,199
3999,51,199,199,199,199
4000,199,199,199,199,199
4001,199,199,199,199,199
4002,199,199,199,199,199
4003,99,199,199,199,199
4004,199,199,199,199,199
4005,122,199,199,199,199
4006,199,199,199,199,199
4007,199,199,199,199,199
4008,7,199,199,199,199
4009,199,199,199,199,199
4010,25,199,199,199,199
4011,148,199,199,199,199
4012,199,199,199,199,199
4013,199,199,199,199,199
4014,199,199,199,199,199
4015,199,199,199,199,199
4016,199,199,199,199,199
4017,199,199,199,199,199
4018,157,199,199,199,199
4019,199,111,199,199,199
4020,17,199,199,199,199
4021,199,199,199,199,199
4022,199,199,199,199,199
4023,199,199,199,199,199
4024,5,199,199,199,199
4025,199,199,199,199,199
4026,6,199,199,199,199
4027,59,199,199,199,199
4028,199,199,199,199,199
4029,199,199,199,199,199
4030,199,199,199,199,199
4031,199,199,199,199,199
4032,199,199,199,199,199
4033,55,199,199,199,199
4034,199,199,199,199,199
4035,199,199,199,199,199
4036,199,199,199,199,199
4037,199,199,199,199,199
4038,166,199,199,199,199
4039,199,172,199,199,199
4040,199,199,199,199,199
4041,199,199,199,199,199
4042,199,199,199,199,199
4043,199,199,199,199,199
4044,199,199,199,199,199
4045,53,199,199,199,199
4046,199,199,199,199,199
4047,199,199,199,199,199
4048,199,199,199,199,199
4049,199,199,199,199,167
4050,199,199,199,199,199
4051,199,199,199,199,199
4052,199,199,199,199,199
4053,199,199,199,199,199
4054,199,199,199,199,199
4055,107,199,199,199,199
4056,199,199,199,199,199
4057,199,199,199,199,199
4058,199,199,199,199,199
4059,199,199,199,199,199
4060,199,199,199,199,199
4061,199,199,199,199,199
4062,199,199,199,199,199
4063,199,199,199,199,199
4064,199,199,199,199,199
4065,199,199,199,199,199
4066,164,199,199,199,199
4067,158,199,199,199,199
4068,199,199,199,199,199
4069,199,199,199,199,199
4070,199,199,199,199,199
4071,199,199,199,199,199
4072,199,199,199,199,199
4073,199,199,199,199,199
4074,199,199,199,199,199
4075,199,199,199,199,199
4076,199,199,199,199,199
4077,199,199,199,199,199
4078,199,199,199,199,199
4079,199,199,199,199,199
4080,199,199,199,199,199
4081,199,199,199,199,199
4082,199,199,199,199,199
4083,199,199,199,199,199
4084,199,199,199,199,199
4085,199,199,199,199,199
4086,199,199,199,199,199
4087,114,199,199,199,199
4088,199,199,199,199,199
4089,199,199,199,199,199
4090,199,199,199,199,199
4091,199,199,199,199,199
4092,199,199,199,199,199
4093,199,65,199,199,199
4094,199,199,199,199,199
4095,199,199,199,199,199
4096,199,199,199,199,199
4097,199,199,199,199,199
4098,199,199,199,199,199
4099,178,199,199,199,199
4100,14,199,199,199,199
4101,199,199,199,199,199
4102,199,199,199,199,199
4103,199,199,199,199,199
4104,199,199,199,199,199
4105,199,199,199,199,199
4106,199,199,199,199,199
4107,199,199,199,199,199
4108,199,199,199,199,199
4109,199,199,199,199,199
4110,199,199,199,199,199
4111,199,199,199,199,199
4112,199,199,199,199,199
4113,199,199,199,199,199
4114,199,199,199,199,199
4115,199,199,199,199,199
4116,199,199,199,199,199
4117,199,199,199,199,199
4118,199,199,199,199,199
4119,199,199,199,199,199
4120,199,199,199,199,199
4121,199,199,199,199,199
4122,199,199,199,199,199
4123,199,199,199,199,199
4124,199,199,199,199,199
4125,199,199,199,199,199
4126,199,199,199,199,199
4127,199,199,199,199,199
4128,199,199,199,199,199
4129,199,199,199,199,199
4130,199,199,199,199,199
4131,199,199,199,199,199
4132,199,199,199,199,199
4133,199,199,199,199,199
4134,199,199,199,199,199
4135,199,199,199,199,199
4136,194,199,199,199,199
4137,199,199,199,199,199
4138,199,199,199,199,199
4139,199,199,199,199,199
4140,199,199,199,199,199
4141,199,199,199,199,199
4142,199,199,199,199,199
4143,199,199,199,199,199
4144,199,199,199,199,199
4145,199,199,199,199,199
4146,199,199,199,199,199
4147,199,199,199,199,199
4148,199,199,199,199,199
4149,199,199,199,199,199
4150,199,199,199,199,199
4151,199,199,199,199,199
4152,199,199,199,199,199
4153,186,199,199,199,199
4154,199,199,199,199,199
4155,199,199,199,199,199
4156,199,199,199,199,199
4157,54,199,199,199,199
4158,199,199,199,199,199
4159,199,199,199,199,199
4160,199,199,199,199,199
4161,199,199,199,199,199
4162,199,199,199,199,199
4163,199,199,199,199,199
4164,199,199,199,199,199
4165,78,199,199,199,199
4166,199,199,199,199,199
4167,150,199,199,199,199
4168,199,199,199,199,199
4169,199,199,199,199,199
4170,199,137,199,199,199
4171,199,199,199,199,199
4172,199,199,199,199,199
4173,199,199,199,199,199
4174,104,199,199,199,199
4175,199,199,199,199,199
4176,199,199,199,199,199
4177,199,199,199,199,199
4178,52,199,199,199,199
4179,199,199,199,199,199
4180,24,199,199,199,199
4181,199,199,199,199,199
4182,199,199,199,199,199
4183,199,199,199,199,199
4184,12,2,199,199,199
4185,199,199,199,199,199
4186,199,199,199,199,199
4187,199,199,199,199,199
4188,132,199,199,199,199
4189,199,199,199,199,199
4190,199,199,199,199,199
4191,199,67,199,199,199
4192,199,199,199,199,199
4193,22,199,199,199,199
4194,199,199,199,199,199
4195,199,199,199,199,199
4196,199,199,199,199,199
4197,199,199,199,199,199
4198,199,199,199,199,199
4199,199,199,199,199,199
4200,199,199,199,199,199
4201,199,199,199,199,199
4202,199,199,199,199,199
4203,199,199,199,199,199
4204,199,199,199,199,199
4205,199,199,199,199,199
4206,199,199,199,199,199
4207,199,199,199,199,199
4208,199,199,199,199,199
4209,199,199,199,199,199
4210,199,199,199,199,199
4211,199,199,199,199,199
4212,199,199,199,199,199
4213,199,199,199,199,199
4214,199,199,199,199,199
4215,5,199,199,199,199
4216,100,199,199,199,199
4217,199,199,199,199,199
4218,199,31,199,199,199
4219,184,199,199,199,199
4220,199,199,199,199,199
4221,199,199,199,199,199
4222,199,199,199,199,199
4223,199,199,199,199,199
4224,199,199,199,199,199
4225,199,199,199,199,199
4226,163,199,199,199,199
4227,199,199,199,199,199
4228,199,199,199,199,199
4229,199,199,199,199,199
4230,199,199,199,199,199
4231,88,199,199,199,199
4232,199,199,199,199,199
4233,199,199,199,199,199
4234,199,199,199,199,199
4235,199,199,199,199,199
4236,199,199,199,199,199
4237,199,199,199,199,199
4238,9,199,199,199,199
4239,199,199,199,199,199
4240,140,199,199,199,199
4241,199,199,199,199,199
4242,199,199,199,199,199
4243,74,199,199,199,199
4244,147,199,199,199,199
4245,199,199,199,199,199
4246,199,199,199,199,199
4247,21,199,199,199,199
4248,194,199,199,199,199
4249,199,199,199,199,199
4250,199,199,199,199,199
4251,199,199,199,199,199
4252,199,199,199,199,199
4253,199,199,199,199,199
4254,18,199,199,199,199
4255,199,199,199,199,199
4256,199,199,199,199,199
4257,199,199,199,199,199
4258,199,199,199,199,199
4259,199,199,199,199,199
4260,199,199,199,199,199
4261,80,199,199,199,199
4262,34,199,199,199,199
4263,199,199,199,199,199
4264,199,199,199,199,199
4265,199,199,199,199,199
4266,125,199,199,199,199
4267,199,199,199,199,199
4268,199,199,199,199,199
4269,33,199,199,199,199
4270,199,199,199,199,199
4271,199,199,199,199,199
4272,11,199,199,199,199
4273,199,199,199,199,199
4274,199,199,199,199,199
4275,199,199,199,199,199
4276,199,199,199,199,199
4277,48,199,199,199,199
4278,199,63,199,199,199
4279,199,199,199,199,199
4280,127,199,199,199,199
4281,199,199,199,199,199
4282,199,199,199,199,199
4283,199,199,199,199,199
4284,5,199,199,199,199
4285,199,199,199,199,199
4286,199,199,199,199,199
4287,199,199,199,199,199
4288,199,199,147,199,199
4289,199,199,199,199,199
4290,199,199,199,199,199
4291,199,199,199,199,199
4292,199,199,199,199,199
4293,145,199,199,199,199
4294,199,199,199,199,199
4295,199,199,199,199,199
4296,199,199,199,199,199
4297,199,199,199,199,199
4298,199,199,199,199,199
4299,199,199,199,199,199
4300,199,199,199,199,199
4301,199,199,199,199,199
4302,199,199,199,199,199
4303,24,199,199,199,199
4304,199,199,199,199,199
4305,199,199,199,199,199
4306,199,199,199,199,199
4307,199,199,199,199,199
4308,199,199,199,199,199
4309,198,199,199,199,199
4310,199,199,199,199,199
4311,199,74,199,199,199
4312,199,199,199,199,199
4313,199,199,199,199,199
4314,199,199,199,199,199
4315,42,128,199,199,199
4316,199,199,199,199,199
4317,199,199,199,199,199
4318,199,199,199,199,199
4319,199,37,199,199,199
4320,199,199,199,199,199
4321,199,199,199,199,199
4322,141,199,199,199,199
4323,199,199,199,199,199
4324,199,165,199,199,199
4325,199,199,199,199,199
4326,199,199,199,199,199
4327,199,199,199,199,199
4328,199,199,199,199,199
4329,30,199,199,199,199
4330,199,199,199,199,199
4331,199,199,199,199,199
4332,199,199,199,199,199
4333,104,199,199,199,199
4334,199,199,199,199,199
4335,199,199,199,199,199
4336,11,199,199,199,199
4337,199,199,199,199,199
4338,199,199,199,199,199
4339,199,199,199,199,199
4340,199,199,199,199,199
4341,199,3,199,199,199
4342,199,199,199,199,199
4343,199,135,199,199,199
4344,31,199,199,199,199
4345,199,199,199,199,199
4346,13,199,199,199,199
4347,199,199,199,199,199
4348,199,199,199,199,199
4349,199,199,199,199,199
4350,199,199,199,199,199
4351,199,199,199,199,199
4352,199,199,199,199,199
4353,199,199,199,199,199
4354,199,199,199,199,199
4355,199,199,199,199,199
4356,199,199,199,199,199
4357,199,199,199,199,199
4358,199,199,199,199,199
4359,199,199,199,199,199
4360,199,199,199,199,199
4361,199,199,199,199,199
4362,32,199,199,199,199
4363,199,199,199,199,199
4364,199,199,199,199,199
4365,199,199,199,199,199
4366,199,199,199,199,199
4367,199,199,199,199,199
4368,55,199,199,199,199
4369,199,199,199,199,199
4370,199,199,199,199,199
4371,199,199,199,199,199
4372,199,199,199,199,199
4373,199,199,199,199,199
4374,199,199,199,199,199
4375,199,199,199,199,199
4376,199,199,199,199,199
4377,199,199,199,199,199
4378,199,199,199,199,199
